C This is dla.cc ver.2.0.5

I N_PROC = 1
P D       =            2
P L       =            8      8
P BETA    =      10.0000000000000000
P NSET    =            4
P NPRE    =         1000
P NTHERM  =          100
P NDECOR  =          100
P NMCS    =          100
P SEED    =    198212240
P NSEGMAX =       100000
P NVERMAX =       100000
P BETA    = 10.000000000000
P NTAU    =           10
P NCYC    =            6
P ALGFILE = algorithm.xml
P LATFILE = lattice.xml
P WVFILE = wv.xml
P DISPFILE  = disp.xml
P OUTFILE    = res_10.dat
P CFOUTFILE  = cf_10.dat
P SFOUTFILE  = sf_10.dat
P CKOUTFILE  = ck_10.dat
P SIMULATIONTIME   =     0.000000
R C0t0 = 3.40267578e+01 5.04242812e-02
R C0t1 = 3.40267578e+01 5.04242812e-02
R C0t2 = 3.40267578e+01 5.04242812e-02
R C0t3 = 3.40267578e+01 5.04242812e-02
R C0t4 = 3.40267578e+01 5.04242812e-02
R C0t5 = 3.40267578e+01 5.04242812e-02
R C0t6 = 3.40267578e+01 5.04242812e-02
R C0t7 = 3.40267578e+01 5.04242812e-02
R C0t8 = 3.40267578e+01 5.04242812e-02
R C0t9 = 3.40267578e+01 5.04242812e-02

R C1t0 = 1.89179688e-01 6.64783769e-03
R C1t1 = 6.22656250e-03 4.32308060e-03
R C1t2 = -1.67968750e-03 2.95110918e-03
R C1t3 = -3.07031250e-03 3.37843129e-03
R C1t4 = -4.53906250e-03 3.26208129e-03
R C1t5 = 3.21093750e-03 7.61420615e-03
R C1t6 = -4.53906250e-03 3.26208129e-03
R C1t7 = -3.07031250e-03 3.37843129e-03
R C1t8 = -1.67968750e-03 2.95110918e-03
R C1t9 = 6.22656250e-03 4.32308060e-03

R C2t0 = 1.91601562e-01 7.02431805e-03
R C2t1 = 1.74218750e-03 1.83092178e-03
R C2t2 = -2.47656250e-03 2.77314406e-03
R C2t3 = -1.41406250e-03 2.15403627e-03
R C2t4 = 3.47656250e-03 1.90605254e-03
R C2t5 = -3.05468750e-03 3.07582071e-03
R C2t6 = 3.47656250e-03 1.90605254e-03
R C2t7 = -1.41406250e-03 2.15403627e-03
R C2t8 = -2.47656250e-03 2.77314406e-03
R C2t9 = 1.74218750e-03 1.83092178e-03

R C3t0 = 3.69054688e-01 6.65390675e-03
R C3t1 = 9.05468750e-03 7.23125692e-03
R C3t2 = 7.39843750e-03 3.10701531e-03
R C3t3 = -1.40078125e-02 6.61307859e-03
R C3t4 = 6.82031250e-03 7.15698203e-03
R C3t5 = 2.83593750e-03 5.45001814e-03
R C3t6 = 6.82031250e-03 7.15698203e-03
R C3t7 = -1.40078125e-02 6.61307859e-03
R C3t8 = 7.39843750e-03 3.10701531e-03
R C3t9 = 9.05468750e-03 7.23125692e-03

