C This is dla.cc ver.2.0.5

I N_PROC = 1
P D       =            2
P L       =            8      8
P BETA    =      10.0000000000000000
P NSET    =            4
P NPRE    =         1000
P NTHERM  =          100
P NDECOR  =          100
P NMCS    =          100
P SEED    =    198212240
P NSEGMAX =       100000
P NVERMAX =       100000
P BETA    = 10.000000000000
P NTAU    =           10
P NCYC    =          491
P ALGFILE = algorithm.xml
P LATFILE = lattice.xml
P WVFILE = wv.xml
P DISPFILE  = disp.xml
P OUTFILE    = res_6.dat
P CFOUTFILE  = cf_6.dat
P SFOUTFILE  = sf_6.dat
P CKOUTFILE  = ck_6.dat
P SIMULATIONTIME   =     0.000000
R C0t0 = 5.00259674e-01 3.94364622e-04
R C0t1 = 2.14358452e-03 9.78957104e-05
R C0t2 = 2.54582485e-05 5.09164969e-06
R C0t3 = 0.00000000e+00 0.00000000e+00
R C0t4 = 0.00000000e+00 0.00000000e+00
R C0t5 = 0.00000000e+00 0.00000000e+00
R C0t6 = 0.00000000e+00 0.00000000e+00
R C0t7 = 0.00000000e+00 0.00000000e+00
R C0t8 = 1.27291242e-05 7.63747454e-06
R C0t9 = 2.09775967e-03 5.19248423e-05

R C1t0 = 1.12795316e-01 1.55239103e-03
R C1t1 = 9.80142566e-04 8.56421936e-05
R C1t2 = 1.27291242e-05 7.63747454e-06
R C1t3 = 0.00000000e+00 0.00000000e+00
R C1t4 = 0.00000000e+00 0.00000000e+00
R C1t5 = 0.00000000e+00 0.00000000e+00
R C1t6 = 0.00000000e+00 0.00000000e+00
R C1t7 = 0.00000000e+00 0.00000000e+00
R C1t8 = 1.27291242e-05 9.63833731e-06
R C1t9 = 1.01832994e-03 7.63181506e-05

R C2t0 = 1.61838086e-02 4.74760500e-04
R C2t1 = 7.66293279e-04 7.56785422e-05
R C2t2 = 2.29124236e-05 6.40685203e-06
R C2t3 = 2.54582485e-06 2.54582485e-06
R C2t4 = 0.00000000e+00 0.00000000e+00
R C2t5 = 0.00000000e+00 0.00000000e+00
R C2t6 = 0.00000000e+00 0.00000000e+00
R C2t7 = 2.54582485e-06 2.54582485e-06
R C2t8 = 1.52749491e-05 8.81899597e-06
R C2t9 = 5.60081466e-04 6.49393295e-05

R C3t0 = 4.76323829e-03 1.95675527e-04
R C3t1 = 3.38594705e-04 4.50402393e-05
R C3t2 = 5.09164969e-06 2.93966532e-06
R C3t3 = 2.54582485e-06 2.54582485e-06
R C3t4 = 0.00000000e+00 0.00000000e+00
R C3t5 = 0.00000000e+00 0.00000000e+00
R C3t6 = 0.00000000e+00 0.00000000e+00
R C3t7 = 2.54582485e-06 2.54582485e-06
R C3t8 = 2.54582485e-06 2.54582485e-06
R C3t9 = 2.06211813e-04 4.20639298e-05

R C4t0 = 2.25560081e-03 8.92129097e-05
R C4t1 = 3.08044807e-04 2.43744172e-05
R C4t2 = 1.27291242e-05 4.87488344e-06
R C4t3 = 0.00000000e+00 0.00000000e+00
R C4t4 = 0.00000000e+00 0.00000000e+00
R C4t5 = 0.00000000e+00 0.00000000e+00
R C4t6 = 0.00000000e+00 0.00000000e+00
R C4t7 = 0.00000000e+00 0.00000000e+00
R C4t8 = 5.09164969e-06 5.09164969e-06
R C4t9 = 2.74949084e-04 5.14231412e-05

R C5t0 = 4.88289206e-03 1.46423664e-04
R C5t1 = 3.66598778e-04 3.64802873e-05
R C5t2 = 7.63747454e-06 7.63747454e-06
R C5t3 = 0.00000000e+00 0.00000000e+00
R C5t4 = 0.00000000e+00 0.00000000e+00
R C5t5 = 0.00000000e+00 0.00000000e+00
R C5t6 = 0.00000000e+00 0.00000000e+00
R C5t7 = 0.00000000e+00 0.00000000e+00
R C5t8 = 0.00000000e+00 0.00000000e+00
R C5t9 = 3.48778004e-04 5.45820731e-05

R C6t0 = 1.59114053e-02 3.50905425e-04
R C6t1 = 6.18635438e-04 4.69196740e-05
R C6t2 = 2.03665988e-05 1.09992205e-05
R C6t3 = 0.00000000e+00 0.00000000e+00
R C6t4 = 0.00000000e+00 0.00000000e+00
R C6t5 = 0.00000000e+00 0.00000000e+00
R C6t6 = 0.00000000e+00 0.00000000e+00
R C6t7 = 0.00000000e+00 0.00000000e+00
R C6t8 = 2.54582485e-06 2.54582485e-06
R C6t9 = 7.17922607e-04 9.04633942e-05

R C7t0 = 1.11048880e-01 4.42671042e-04
R C7t1 = 8.75763747e-04 3.87768488e-05
R C7t2 = 7.63747454e-06 7.63747454e-06
R C7t3 = 0.00000000e+00 0.00000000e+00
R C7t4 = 0.00000000e+00 0.00000000e+00
R C7t5 = 0.00000000e+00 0.00000000e+00
R C7t6 = 0.00000000e+00 0.00000000e+00
R C7t7 = 0.00000000e+00 0.00000000e+00
R C7t8 = 2.54582485e-06 2.54582485e-06
R C7t9 = 9.52138493e-04 2.92493006e-05

R C8t0 = 1.12522912e-01 4.18019478e-04
R C8t1 = 9.01221996e-04 3.33881799e-05
R C8t2 = 5.09164969e-06 5.09164969e-06
R C8t3 = 0.00000000e+00 0.00000000e+00
R C8t4 = 0.00000000e+00 0.00000000e+00
R C8t5 = 0.00000000e+00 0.00000000e+00
R C8t6 = 0.00000000e+00 0.00000000e+00
R C8t7 = 0.00000000e+00 0.00000000e+00
R C8t8 = 2.54582485e-05 2.93966532e-06
R C8t9 = 9.34317719e-04 1.49511679e-04

R C9t0 = 2.69170061e-02 4.86643371e-04
R C9t1 = 1.03105906e-03 4.40704758e-05
R C9t2 = 5.09164969e-06 5.09164969e-06
R C9t3 = 0.00000000e+00 0.00000000e+00
R C9t4 = 0.00000000e+00 0.00000000e+00
R C9t5 = 0.00000000e+00 0.00000000e+00
R C9t6 = 0.00000000e+00 0.00000000e+00
R C9t7 = 0.00000000e+00 0.00000000e+00
R C9t8 = 3.05498982e-05 1.49894108e-05
R C9t9 = 1.03360489e-03 3.33881799e-05

R C10t0 = 9.70468432e-03 1.61173032e-04
R C10t1 = 4.78615071e-04 4.15731457e-05
R C10t2 = 1.01832994e-05 5.87933064e-06
R C10t3 = 0.00000000e+00 0.00000000e+00
R C10t4 = 0.00000000e+00 0.00000000e+00
R C10t5 = 0.00000000e+00 0.00000000e+00
R C10t6 = 0.00000000e+00 0.00000000e+00
R C10t7 = 5.09164969e-06 5.09164969e-06
R C10t8 = 5.09164969e-06 2.93966532e-06
R C10t9 = 4.12423625e-04 3.26024656e-05

R C11t0 = 3.10845214e-03 1.63376380e-04
R C11t1 = 4.22606925e-04 3.82156492e-05
R C11t2 = 5.09164969e-06 5.09164969e-06
