C This is dla.cc ver.2.0.5
R C11t3 = 7.50000000e-02 4.82776259e-03
R C11t4 = 7.42187500e-02 3.88116948e-03
R C11t5 = 8.01562500e-02 4.67968098e-03
R C11t6 = 7.57812500e-02 6.28829414e-03
R C11t7 = 8.78125000e-02 6.48766859e-03
R C11t8 = 9.46875000e-02 2.06502371e-03
R C11t9 = 9.48437500e-02 1.84657270e-03

R C12t0 = 9.45312500e-02 4.94352876e-03
R C12t1 = 9.67187500e-02 6.80540054e-03
R C12t2 = 9.00000000e-02 4.10633403e-03
R C12t3 = 7.48437500e-02 4.63073265e-03
R C12t4 = 7.31250000e-02 2.22439130e-03
R C12t5 = 7.90625000e-02 6.27858049e-03
R C12t6 = 7.64062500e-02 7.36145914e-03
R C12t7 = 8.25000000e-02 6.93627992e-03
R C12t8 = 8.32812500e-02 2.66847676e-03
R C12t9 = 8.89062500e-02 3.63875802e-03

R C13t0 = 1.04375000e-01 8.52768164e-03
R C13t1 = 8.93750000e-02 1.53093109e-03
R C13t2 = 9.39062500e-02 1.55989366e-03
R C13t3 = 7.92187500e-02 1.77465886e-03
R C13t4 = 8.20312500e-02 6.96613366e-03
R C13t5 = 7.07812500e-02 4.08547191e-03
R C13t6 = 7.85937500e-02 1.53888403e-03
R C13t7 = 7.06250000e-02 6.23435542e-03
R C13t8 = 8.48437500e-02 3.82200829e-03
R C13t9 = 9.48437500e-02 2.97969474e-03

R C14t0 = 1.03437500e-01 6.56745844e-03
R C14t1 = 9.75000000e-02 1.32582521e-03
R C14t2 = 8.26562500e-02 8.21861137e-04
R C14t3 = 8.82812500e-02 7.30820298e-03
R C14t4 = 8.29687500e-02 3.04453703e-03
R C14t5 = 7.46875000e-02 1.70209736e-03
R C14t6 = 8.28125000e-02 5.67397660e-03
R C14t7 = 7.76562500e-02 1.66096028e-03
R C14t8 = 8.59375000e-02 5.73673742e-03
R C14t9 = 1.00000000e-01 7.00632155e-03

R C15t0 = 1.24375000e-01 6.77483856e-03
R C15t1 = 9.79687500e-02 4.48793957e-03
R C15t2 = 8.51562500e-02 1.64124492e-03
R C15t3 = 8.14062500e-02 4.45152566e-03
R C15t4 = 7.78125000e-02 3.96518048e-03
R C15t5 = 7.76562500e-02 5.26866103e-03
R C15t6 = 7.17187500e-02 2.77609541e-03
R C15t7 = 8.20312500e-02 3.94769678e-03
R C15t8 = 8.59375000e-02 7.12838005e-03
R C15t9 = 1.08437500e-01 5.16334739e-03

R C16t0 = 1.12187500e-01 5.43965475e-03
R C16t1 = 1.02343750e-01 4.10137648e-03
R C16t2 = 9.00000000e-02 1.94320397e-03
R C16t3 = 8.48437500e-02 5.46279438e-03
R C16t4 = 8.26562500e-02 4.62369773e-03
R C16t5 = 6.89062500e-02 3.04453703e-03
R C16t6 = 8.04687500e-02 1.55989366e-03
R C16t7 = 7.73437500e-02 4.97634378e-03
R C16t8 = 9.01562500e-02 4.27242094e-03
R C16t9 = 9.46875000e-02 2.91480595e-03

R C17t0 = 1.08125000e-01 3.16639253e-03
R C17t1 = 9.03125000e-02 3.46579266e-03
R C17t2 = 9.75000000e-02 3.35604244e-03
R C17t3 = 7.79687500e-02 3.00146449e-03
R C17t4 = 7.14062500e-02 4.24950212e-03
R C17t5 = 7.68750000e-02 4.59987545e-03
R C17t6 = 7.90625000e-02 3.69314540e-03
R C17t7 = 8.12500000e-02 2.58954227e-03
R C17t8 = 8.85937500e-02 3.77918332e-03
R C17t9 = 9.81250000e-02 7.11695452e-03

R C18t0 = 1.01406250e-01 2.31580563e-03
R C18t1 = 9.95312500e-02 2.41219504e-03
R C18t2 = 8.35937500e-02 2.96875000e-03
R C18t3 = 7.84375000e-02 3.71949397e-03
R C18t4 = 7.07812500e-02 4.80325817e-03
R C18t5 = 7.78125000e-02 5.20729156e-03
R C18t6 = 8.09375000e-02 5.51099753e-03
R C18t7 = 8.65625000e-02 3.66660748e-03
R C18t8 = 8.32812500e-02 6.13633624e-03
R C18t9 = 8.75000000e-02 5.56097826e-03

R C19t0 = 9.73437500e-02 3.43631608e-03
R C19t1 = 9.92187500e-02 2.45234528e-03
R C19t2 = 8.87500000e-02 3.89477481e-03
R C19t3 = 7.92187500e-02 3.13929024e-03
R C19t4 = 8.34375000e-02 3.55847726e-03
R C19t5 = 6.84375000e-02 2.95914015e-03
R C19t6 = 8.48437500e-02 4.17999171e-03
R C19t7 = 8.26562500e-02 1.06357176e-03
R C19t8 = 9.15625000e-02 3.87382375e-03
R C19t9 = 9.46875000e-02 3.21232166e-03

R C20t0 = 9.89062500e-02 3.71839984e-03
R C20t1 = 9.50000000e-02 5.67684441e-03
R C20t2 = 8.37500000e-02 7.85612818e-03
R C20t3 = 7.51562500e-02 4.55275071e-03
R C20t4 = 7.07812500e-02 2.14049194e-03
R C20t5 = 7.62500000e-02 6.43476884e-03
R C20t6 = 7.82812500e-02 2.14049194e-03
R C20t7 = 8.26562500e-02 5.84842727e-03
R C20t8 = 8.26562500e-02 5.42092181e-03
R C20t9 = 8.78125000e-02 4.11820779e-03

R C21t0 = 9.21875000e-02 2.23169638e-03
R C21t1 = 9.62500000e-02 5.71684281e-03
R C21t2 = 8.87500000e-02 2.96463531e-03
R C21t3 = 8.21875000e-02 5.75938998e-03
R C21t4 = 8.65625000e-02 6.47762575e-03
R C21t5 = 6.87500000e-02 4.18485613e-03
R C21t6 = 8.48437500e-02 1.62128984e-03
R C21t7 = 7.89062500e-02 4.31034820e-03
R C21t8 = 8.96875000e-02 7.11924109e-03
R C21t9 = 9.57812500e-02 3.39821300e-03

R C22t0 = 9.62500000e-02 1.83995018e-03
R C22t1 = 9.59375000e-02 5.23845457e-03
R C22t2 = 7.96875000e-02 6.98538280e-03
R C22t3 = 7.51562500e-02 4.25715543e-03
R C22t4 = 7.65625000e-02 5.57559320e-03
R C22t5 = 7.92187500e-02 1.96610272e-03
R C22t6 = 8.00000000e-02 3.82732772e-03
R C22t7 = 8.50000000e-02 3.15609529e-03
R C22t8 = 7.39062500e-02 3.92288126e-03
R C22t9 = 9.32812500e-02 6.12040112e-03

R C23t0 = 1.04843750e-01 6.48704137e-03
R C23t1 = 9.51562500e-02 6.41640455e-03
R C23t2 = 8.45312500e-02 9.37977309e-03
R C23t3 = 8.01562500e-02 7.02198464e-03
R C23t4 = 7.90625000e-02 4.83113276e-03
R C23t5 = 7.39062500e-02 5.39684876e-03
R C23t6 = 7.95312500e-02 3.89790776e-03
R C23t7 = 8.50000000e-02 1.80421959e-03
R C23t8 = 8.60937500e-02 3.23126612e-03
R C23t9 = 1.04375000e-01 2.18004683e-03

R C24t0 = 9.46875000e-02 1.91791173e-03
R C24t1 = 9.57812500e-02 3.47400128e-03
R C24t2 = 8.93750000e-02 3.97747564e-03
R C24t3 = 8.57812500e-02 6.41132929e-03
R C24t4 = 7.98437500e-02 7.02661885e-03
R C24t5 = 8.15625000e-02 5.49917134e-03
R C24t6 = 7.79687500e-02 3.88954763e-03
R C24t7 = 7.95312500e-02 4.10137648e-03
R C24t8 = 9.10937500e-02 8.99354152e-03
R C24t9 = 9.82812500e-02 2.56903384e-03

R C25t0 = 9.90625000e-02 7.83330563e-03
R C25t1 = 9.34375000e-02 2.20233068e-03
R C25t2 = 9.53125000e-02 2.37308036e-03
R C25t3 = 7.06250000e-02 6.67805018e-03
R C25t4 = 7.84375000e-02 2.48039185e-03
R C25t5 = 6.82812500e-02 3.73586747e-03
R C25t6 = 8.09375000e-02 5.49917134e-03
R C25t7 = 8.81250000e-02 7.51734106e-03
R C25t8 = 9.07812500e-02 4.98288085e-03
R C25t9 = 9.03125000e-02 6.85840801e-03

R C26t0 = 9.04687500e-02 5.79811729e-03
R C26t1 = 9.26562500e-02 2.90221494e-03
R C26t2 = 8.57812500e-02 4.39263559e-03
R C26t3 = 7.48437500e-02 2.34375000e-03
R C26t4 = 7.60937500e-02 3.73586747e-03
R C26t5 = 6.70312500e-02 7.33487939e-03
R C26t6 = 8.14062500e-02 6.07770323e-03
R C26t7 = 8.01562500e-02 3.48335888e-03
R C26t8 = 9.04687500e-02 5.87064888e-03
R C26t9 = 9.12500000e-02 2.43402530e-03

R C27t0 = 9.81250000e-02 4.98043045e-03
R C27t1 = 1.02968750e-01 4.77607291e-03
R C27t2 = 7.85937500e-02 4.50242267e-03
R C27t3 = 7.67187500e-02 4.74873201e-03
R C27t4 = 8.06250000e-02 4.32260290e-03
R C27t5 = 7.21875000e-02 1.31349169e-03
R C27t6 = 7.09375000e-02 1.88366055e-03
R C27t7 = 7.89062500e-02 4.90386088e-03
R C27t8 = 8.89062500e-02 1.15173669e-03
R C27t9 = 9.06250000e-02 5.34000234e-03

R C28t0 = 9.32812500e-02 4.61665209e-03
R C28t1 = 8.45312500e-02 6.51208312e-03
R C28t2 = 8.45312500e-02 4.71433292e-03
R C28t3 = 7.96875000e-02 7.21913329e-03
R C28t4 = 8.07812500e-02 2.95776476e-03
R C28t5 = 7.56250000e-02 5.37039531e-03
R C28t6 = 8.32812500e-02 3.68321609e-03
R C28t7 = 7.85937500e-02 5.84842727e-03
R C28t8 = 7.95312500e-02 3.53898489e-03
R C28t9 = 9.39062500e-02 2.55633150e-03

R C29t0 = 9.48437500e-02 3.33048381e-03
R C29t1 = 9.42187500e-02 7.84109351e-03
R C29t2 = 8.40625000e-02 3.97338148e-03
R C29t3 = 7.71875000e-02 4.43779342e-03
R C29t4 = 6.75000000e-02 3.61744903e-03
R C29t5 = 7.40625000e-02 2.81250000e-03
R C29t6 = 7.65625000e-02 6.65607883e-03
R C29t7 = 8.31250000e-02 5.84076907e-03
R C29t8 = 8.67187500e-02 3.86435871e-03
R C29t9 = 9.56250000e-02 2.52590743e-03

R C30t0 = 9.98437500e-02 2.20048231e-03
R C30t1 = 8.51562500e-02 5.87064888e-03
R C30t2 = 9.06250000e-02 4.35262134e-03
R C30t3 = 8.10937500e-02 4.60252846e-03
R C30t4 = 7.34375000e-02 2.75402168e-03
R C30t5 = 8.17187500e-02 3.24132456e-03
R C30t6 = 8.64062500e-02 2.86836871e-03
R C30t7 = 7.85937500e-02 3.88116948e-03
R C30t8 = 8.89062500e-02 2.79944889e-03
R C30t9 = 8.82812500e-02 1.89872147e-03

R C31t0 = 1.02500000e-01 5.37645329e-03
R C31t1 = 9.95312500e-02 1.84657270e-03
R C31t2 = 8.37500000e-02 5.39458641e-03
R C31t3 = 8.45312500e-02 3.76191683e-03
R C31t4 = 7.46875000e-02 8.72205359e-03
R C31t5 = 8.21875000e-02 4.37871866e-03
R C31t6 = 8.10937500e-02 1.79290776e-03
R C31t7 = 8.42187500e-02 1.71875000e-03
R C31t8 = 8.18750000e-02 7.20333401e-03
R C31t9 = 9.95312500e-02 5.20025415e-03

R C32t0 = 8.21875000e-02 7.17390018e-03
R C32t1 = 9.54687500e-02 5.11186707e-03
R C32t2 = 8.96875000e-02 2.89238404e-03
R C32t3 = 8.56250000e-02 4.71174287e-03
R C32t4 = 7.89062500e-02 7.03587811e-03
R C32t5 = 8.03125000e-02 3.02442315e-03
R C32t6 = 8.14062500e-02 5.06066711e-03
R C32t7 = 7.95312500e-02 2.42565230e-03
R C32t8 = 8.92187500e-02 3.44577602e-03
R C32t9 = 9.31250000e-02 8.52004377e-03

R C33t0 = 9.54687500e-02 4.91711906e-03
R C33t1 = 8.76562500e-02 2.89097689e-03
R C33t2 = 8.14062500e-02 4.31789367e-03
R C33t3 = 7.50000000e-02 5.47246897e-03
R C33t4 = 7.82812500e-02 6.04009498e-03
R C33t5 = 8.25000000e-02 7.04801243e-03
R C33t6 = 9.18750000e-02 3.86119854e-03
R C33t7 = 8.90625000e-02 2.23169638e-03
R C33t8 = 8.92187500e-02 5.28100345e-03
R C33t9 = 9.56250000e-02 2.94259310e-03

R C34t0 = 9.96875000e-02 9.75113508e-03
R C34t1 = 1.01562500e-01 1.10116534e-02
R C34t2 = 8.37500000e-02 3.47048568e-03
R C34t3 = 7.56250000e-02 6.97838926e-03
R C34t4 = 8.15625000e-02 1.40914055e-03
R C34t5 = 8.18750000e-02 4.73929715e-03
R C34t6 = 7.92187500e-02 7.25455586e-03
R C34t7 = 8.09375000e-02 1.31349169e-03
R C34t8 = 8.79687500e-02 1.98259024e-03
R C34t9 = 8.82812500e-02 2.81105287e-03

R C35t0 = 9.65625000e-02 5.00975611e-03
R C35t1 = 8.84375000e-02 5.25706370e-03
R C35t2 = 8.34375000e-02 5.69116182e-03
R C35t3 = 7.39062500e-02 5.72466679e-03
R C35t4 = 7.04687500e-02 4.87055754e-03
R C35t5 = 7.48437500e-02 7.30820298e-03
R C35t6 = 7.34375000e-02 4.62457768e-03
R C35t7 = 7.89062500e-02 5.23767775e-03
R C35t8 = 8.26562500e-02 6.13102913e-03
R C35t9 = 8.25000000e-02 3.11456591e-03

R C36t0 = 8.75000000e-02 8.10494319e-03
R C36t1 = 8.48437500e-02 6.53204740e-03
R C36t2 = 8.51562500e-02 3.10802682e-03
R C36t3 = 8.46875000e-02 3.82307277e-03
R C36t4 = 8.03125000e-02 4.77010548e-03
R C36t5 = 7.48437500e-02 1.82885936e-03
R C36t6 = 7.79687500e-02 1.69970509e-03
R C36t7 = 7.93750000e-02 3.81027941e-03
R C36t8 = 8.21875000e-02 1.91791173e-03
R C36t9 = 8.07812500e-02 5.02840240e-03

R C37t0 = 1.00312500e-01 3.92391838e-03
R C37t1 = 9.12500000e-02 7.10321963e-03
R C37t2 = 8.28125000e-02 5.66823661e-03
R C37t3 = 8.20312500e-02 2.84558091e-03
R C37t4 = 7.25000000e-02 3.86119854e-03
R C37t5 = 7.96875000e-02 3.48452681e-03
R C37t6 = 7.84375000e-02 5.00325415e-03
R C37t7 = 7.67187500e-02 3.09753556e-03
R C37t8 = 7.82812500e-02 4.81679327e-03
R C37t9 = 8.73437500e-02 2.71683362e-03

R C38t0 = 9.42187500e-02 5.42092181e-03
R C38t1 = 1.00625000e-01 5.27252114e-03
R C38t2 = 8.50000000e-02 4.90137098e-03
R C38t3 = 8.40625000e-02 2.18750000e-03
R C38t4 = 7.21875000e-02 5.15703908e-03
R C38t5 = 7.21875000e-02 4.21199305e-03
R C38t6 = 7.90625000e-02 3.95696248e-03
R C38t7 = 7.51562500e-02 5.18144099e-03
R C38t8 = 9.06250000e-02 5.07752400e-03
R C38t9 = 9.45312500e-02 3.62082195e-03

R C39t0 = 1.03281250e-01 3.19071529e-03
R C39t1 = 9.62500000e-02 1.95988414e-03
R C39t2 = 9.10937500e-02 1.94947576e-03
R C39t3 = 7.57812500e-02 3.88116948e-03
R C39t4 = 7.45312500e-02 2.59425196e-03
R C39t5 = 7.60937500e-02 4.83702490e-03
R C39t6 = 8.23437500e-02 4.12511837e-03
R C39t7 = 8.48437500e-02 1.77465886e-03
R C39t8 = 8.35937500e-02 3.12890381e-03
R C39t9 = 9.53125000e-02 5.16334739e-03

R C40t0 = 1.00781250e-01 7.14605351e-03
R C40t1 = 9.07812500e-02 1.75622034e-03
R C40t2 = 8.31250000e-02 6.77483856e-03
R C40t3 = 8.45312500e-02 7.84524388e-03
R C40t4 = 7.73437500e-02 4.89056676e-03
R C40t5 = 7.87500000e-02 3.37538578e-03
R C40t6 = 8.37500000e-02 4.53573772e-03
R C40t7 = 8.20312500e-02 8.13050695e-03
R C40t8 = 9.40625000e-02 3.10933574e-03
R C40t9 = 9.53125000e-02 5.84912298e-03

R C41t0 = 9.28125000e-02 3.57672598e-03
R C41t1 = 9.50000000e-02 6.49519053e-03
R C41t2 = 8.59375000e-02 4.93116682e-03
R C41t3 = 8.37500000e-02 5.91277748e-03
R C41t4 = 7.79687500e-02 5.29946317e-03
R C41t5 = 7.35937500e-02 2.09437180e-03
R C41t6 = 6.96875000e-02 3.37056035e-03
R C41t7 = 8.68750000e-02 3.12500000e-03
R C41t8 = 8.09375000e-02 6.58725490e-03
R C41t9 = 9.46875000e-02 3.19199030e-03

R C42t0 = 9.04687500e-02 4.14872439e-03
R C42t1 = 9.71875000e-02 7.48479361e-03
R C42t2 = 8.50000000e-02 3.67104379e-03
R C42t3 = 8.10937500e-02 3.25135188e-03
R C42t4 = 7.43750000e-02 3.86119854e-03
R C42t5 = 7.42187500e-02 1.31039017e-03
R C42t6 = 7.46875000e-02 4.13398642e-03
R C42t7 = 7.71875000e-02 4.51054898e-03
R C42t8 = 9.68750000e-02 2.68822665e-03
R C42t9 = 9.26562500e-02 5.75302796e-03

R C43t0 = 9.67187500e-02 4.68663186e-03
R C43t1 = 9.54687500e-02 4.78968483e-03
R C43t2 = 8.34375000e-02 3.33170533e-03
R C43t3 = 7.46875000e-02 6.11042057e-03
R C43t4 = 7.51562500e-02 5.94777072e-03
R C43t5 = 7.46875000e-02 5.69116182e-03
R C43t6 = 8.07812500e-02 3.41731765e-03
R C43t7 = 7.48437500e-02 1.73758618e-03
R C43t8 = 8.23437500e-02 7.87423525e-03
R C43t9 = 9.29687500e-02 3.26134838e-03

R C44t0 = 9.37500000e-02 4.29237454e-03
R C44t1 = 8.84375000e-02 2.62078034e-03
R C44t2 = 8.25000000e-02 7.47826712e-03
R C44t3 = 7.12500000e-02 2.14997578e-03
R C44t4 = 7.67187500e-02 1.09375000e-03
R C44t5 = 8.14062500e-02 2.10985720e-03
R C44t6 = 8.17187500e-02 4.10137648e-03
R C44t7 = 7.85937500e-02 2.58167369e-03
R C44t8 = 9.43750000e-02 3.98565135e-03
R C44t9 = 8.06250000e-02 4.52855523e-03

R C45t0 = 9.92187500e-02 3.00146449e-03
R C45t1 = 9.28125000e-02 3.20217211e-03
R C45t2 = 8.14062500e-02 5.36053650e-03
R C45t3 = 8.06250000e-02 9.07506313e-03
R C45t4 = 8.03125000e-02 6.69994947e-03
R C45t5 = 7.42187500e-02 7.17786945e-03
R C45t6 = 8.45312500e-02 4.36289247e-03
R C45t7 = 7.51562500e-02 6.23631314e-03
R C45t8 = 8.51562500e-02 4.30278949e-03
R C45t9 = 8.53125000e-02 6.34049075e-03

R C46t0 = 9.25000000e-02 1.46575492e-03
R C46t1 = 9.34375000e-02 4.51776009e-03
R C46t2 = 8.43750000e-02 2.90921668e-03
R C46t3 = 7.82812500e-02 5.49843136e-03
R C46t4 = 7.59375000e-02 3.72823545e-03
R C46t5 = 8.25000000e-02 4.09044873e-03
R C46t6 = 8.53125000e-02 4.95750168e-03
R C46t7 = 8.07812500e-02 1.25972777e-03
R C46t8 = 8.18750000e-02 7.63336290e-03
R C46t9 = 9.32812500e-02 6.37568930e-03

R C47t0 = 9.71875000e-02 1.95156187e-03
R C47t1 = 9.07812500e-02 2.55633150e-03
R C47t2 = 8.50000000e-02 5.19790623e-03
R C47t3 = 8.00000000e-02 5.24776738e-03
R C47t4 = 7.82812500e-02 6.07770323e-03
R C47t5 = 8.06250000e-02 6.00021701e-03
R C47t6 = 8.00000000e-02 3.16639253e-03
R C47t7 = 8.37500000e-02 6.50020032e-03
R C47t8 = 8.65625000e-02 5.06147109e-03
R C47t9 = 8.93750000e-02 1.89228147e-03

R C48t0 = 1.01562500e-01 2.60833001e-03
R C48t1 = 8.54687500e-02 4.62369773e-03
R C48t2 = 8.89062500e-02 4.35542496e-03
R C48t3 = 8.59375000e-02 2.18750000e-03
R C48t4 = 7.62500000e-02 3.58127363e-03
R C48t5 = 6.71875000e-02 3.97338148e-03
R C48t6 = 7.60937500e-02 3.29115568e-03
R C48t7 = 8.10937500e-02 3.88116948e-03
R C48t8 = 8.65625000e-02 5.10629207e-03
R C48t9 = 8.35937500e-02 4.78288371e-03

R C49t0 = 1.04531250e-01 6.00225110e-03
R C49t1 = 8.93750000e-02 6.39417052e-03
R C49t2 = 8.68750000e-02 5.47841408e-03
R C49t3 = 8.54687500e-02 4.48793957e-03
R C49t4 = 8.12500000e-02 2.99739470e-03
R C49t5 = 7.04687500e-02 2.04721292e-03
R C49t6 = 6.84375000e-02 4.37871866e-03
R C49t7 = 8.06250000e-02 5.67684441e-03
R C49t8 = 8.93750000e-02 5.86856918e-03
R C49t9 = 9.46875000e-02 4.22742164e-03

R C50t0 = 9.45312500e-02 3.07644571e-03
R C50t1 = 9.12500000e-02 4.57859604e-03
R C50t2 = 9.04687500e-02 3.06584639e-03
R C50t3 = 8.25000000e-02 5.49028498e-03
R C50t4 = 7.14062500e-02 4.15656327e-03
R C50t5 = 8.17187500e-02 3.78778705e-03
R C50t6 = 8.96875000e-02 6.70480627e-03
R C50t7 = 7.71875000e-02 9.45968694e-03
R C50t8 = 8.95312500e-02 7.35703585e-03
R C50t9 = 9.62500000e-02 6.97838926e-03

R C51t0 = 9.26562500e-02 4.74187216e-03
R C51t1 = 1.00625000e-01 5.66536443e-03
R C51t2 = 8.42187500e-02 4.72812259e-03
R C51t3 = 8.53125000e-02 5.64521829e-03
R C51t4 = 7.43750000e-02 5.96757733e-03
R C51t5 = 7.00000000e-02 5.93475814e-03
R C51t6 = 8.04687500e-02 4.24950212e-03
R C51t7 = 8.20312500e-02 2.86836871e-03
R C51t8 = 9.68750000e-02 4.16927002e-03
R C51t9 = 9.18750000e-02 8.14100987e-03

R C52t0 = 9.62500000e-02 2.20970869e-03
R C52t1 = 9.15625000e-02 4.36382501e-03
R C52t2 = 8.48437500e-02 5.20651010e-03
