C This is dla.cc ver.2.0.5
R C11t3 = 7.06250000e-04 5.34000234e-05
R C11t4 = 3.50000000e-04 8.35414069e-05
R C11t5 = 2.75000000e-04 5.30330086e-05
R C11t6 = 4.12500000e-04 7.25287299e-05
R C11t7 = 8.31250000e-04 1.03266948e-04
R C11t8 = 1.50625000e-03 9.03552018e-05
R C11t9 = 2.91250000e-03 2.16145206e-04

R C12t0 = 1.61250000e-03 1.80998389e-04
R C12t1 = 2.20625000e-03 1.21781481e-04
R C12t2 = 1.51875000e-03 9.80938114e-05
R C12t3 = 8.37500000e-04 1.74553001e-04
R C12t4 = 3.93750000e-04 5.34000234e-05
R C12t5 = 3.31250000e-04 8.18885167e-05
R C12t6 = 3.50000000e-04 2.70030862e-05
R C12t7 = 5.75000000e-04 3.95284708e-05
R C12t8 = 1.33125000e-03 2.27617872e-04
R C12t9 = 1.84375000e-03 6.40434423e-05

R C13t0 = 3.08750000e-03 3.83853813e-04
R C13t1 = 3.38750000e-03 3.55390044e-04
R C13t2 = 2.08750000e-03 3.09989919e-04
R C13t3 = 1.00625000e-03 1.31250000e-04
R C13t4 = 4.31250000e-04 5.98391942e-05
R C13t5 = 2.87500000e-04 7.53464222e-05
R C13t6 = 3.31250000e-04 8.12500000e-05
R C13t7 = 9.50000000e-04 8.72018731e-05
R C13t8 = 1.81250000e-03 2.00649985e-04
R C13t9 = 3.21250000e-03 3.04907773e-04

R C14t0 = 9.85000000e-03 3.64720212e-04
R C14t1 = 4.90000000e-03 1.90394328e-04
R C14t2 = 2.09375000e-03 1.40451282e-04
R C14t3 = 7.93750000e-04 1.35544811e-04
R C14t4 = 4.06250000e-04 7.17163103e-05
R C14t5 = 1.87500000e-04 1.61374306e-05
R C14t6 = 2.87500000e-04 6.16610358e-05
R C14t7 = 6.81250000e-04 9.37500000e-05
R C14t8 = 1.64375000e-03 7.52599661e-05
R C14t9 = 4.70000000e-03 2.97033949e-04

R C15t0 = 2.77687500e-02 3.31721363e-04
R C15t1 = 9.95625000e-03 5.38068982e-04
R C15t2 = 2.96875000e-03 2.97099696e-04
R C15t3 = 9.37500000e-04 1.23533059e-04
R C15t4 = 5.43750000e-04 1.00713600e-04
R C15t5 = 1.93750000e-04 3.44223159e-05
R C15t6 = 3.50000000e-04 7.70551750e-05
R C15t7 = 7.62500000e-04 1.10160867e-04
R C15t8 = 2.84375000e-03 9.26322253e-05
R C15t9 = 9.83750000e-03 1.50519932e-04

R C16t0 = 1.61562500e-02 4.27976708e-04
R C16t1 = 7.25000000e-03 3.44752327e-04
R C16t2 = 2.58750000e-03 2.60208250e-05
R C16t3 = 8.31250000e-04 9.20682491e-05
R C16t4 = 3.25000000e-04 3.22748612e-05
R C16t5 = 2.50000000e-04 4.78713554e-05
R C16t6 = 4.50000000e-04 7.50000000e-05
R C16t7 = 9.87500000e-04 1.47725816e-04
R C16t8 = 2.62500000e-03 3.76386326e-04
R C16t9 = 7.31250000e-03 4.12626243e-04

R C17t0 = 9.42500000e-03 3.32759923e-04
R C17t1 = 4.73125000e-03 1.19187790e-04
R C17t2 = 1.59375000e-03 1.41559396e-04
R C17t3 = 6.81250000e-04 6.95034472e-05
R C17t4 = 3.87500000e-04 7.21687836e-06
R C17t5 = 2.37500000e-04 4.62105688e-05
R C17t6 = 2.87500000e-04 7.46519703e-05
R C17t7 = 7.25000000e-04 3.95284708e-05
R C17t8 = 1.72500000e-03 1.44697961e-04
R C17t9 = 4.90625000e-03 3.11978732e-04

R C18t0 = 4.13750000e-03 1.44517877e-04
R C18t1 = 3.59375000e-03 2.89103319e-04
R C18t2 = 1.77500000e-03 2.17226840e-04
R C18t3 = 9.18750000e-04 1.31250000e-04
R C18t4 = 3.12500000e-04 4.26956282e-05
R C18t5 = 2.37500000e-04 3.30718914e-05
R C18t6 = 4.06250000e-04 3.59035165e-05
R C18t7 = 7.31250000e-04 7.73082305e-05
R C18t8 = 1.76875000e-03 2.47145158e-04
R C18t9 = 3.78125000e-03 2.44603208e-04

R C19t0 = 1.70000000e-03 1.16815381e-04
R C19t1 = 1.86250000e-03 1.50173511e-04
R C19t2 = 1.32500000e-03 1.23322072e-04
R C19t3 = 4.06250000e-04 9.26322253e-05
R C19t4 = 2.81250000e-04 6.25000000e-06
R C19t5 = 1.81250000e-04 3.12500000e-05
R C19t6 = 3.62500000e-04 1.43432621e-04
R C19t7 = 6.93750000e-04 2.57694102e-05
R C19t8 = 1.18125000e-03 5.43666181e-05
R C19t9 = 2.01875000e-03 1.90223279e-04

R C20t0 = 1.03125000e-03 6.32249621e-05
R C20t1 = 1.71250000e-03 1.16592238e-04
R C20t2 = 1.45625000e-03 1.11977955e-04
R C20t3 = 7.31250000e-04 7.99576711e-05
R C20t4 = 5.37500000e-04 1.33268213e-04
R C20t5 = 2.81250000e-04 8.43942879e-05
R C20t6 = 2.37500000e-04 6.80838943e-05
R C20t7 = 7.06250000e-04 9.09298035e-05
R C20t8 = 1.17500000e-03 3.67990036e-05
R C20t9 = 1.59375000e-03 2.42679272e-04

R C21t0 = 1.89375000e-03 1.90223279e-04
R C21t1 = 2.19375000e-03 1.07710550e-04
R C21t2 = 1.35625000e-03 1.19623977e-04
R C21t3 = 6.18750000e-04 1.80385871e-04
R C21t4 = 2.56250000e-04 4.82776259e-05
R C21t5 = 1.93750000e-04 5.03891109e-05
R C21t6 = 3.00000000e-04 1.26243812e-04
R C21t7 = 6.25000000e-04 2.70030862e-05
R C21t8 = 1.36250000e-03 1.29301005e-04
R C21t9 = 1.91875000e-03 1.23901423e-04

R C22t0 = 4.05625000e-03 3.79332610e-04
R C22t1 = 3.67500000e-03 1.90120576e-04
R C22t2 = 1.98750000e-03 1.72451684e-04
R C22t3 = 5.87500000e-04 3.30718914e-05
R C22t4 = 4.18750000e-04 1.17426839e-04
R C22t5 = 2.68750000e-04 1.57288217e-05
R C22t6 = 4.00000000e-04 9.24211376e-05
R C22t7 = 6.75000000e-04 6.61437828e-05
R C22t8 = 1.92500000e-03 1.44697961e-04
R C22t9 = 3.50625000e-03 1.99837173e-04

R C23t0 = 9.90000000e-03 4.77733364e-04
R C23t1 = 4.71250000e-03 8.92678554e-05
R C23t2 = 1.73750000e-03 1.13880420e-04
R C23t3 = 5.68750000e-04 2.77169473e-05
R C23t4 = 2.75000000e-04 4.89472505e-05
R C23t5 = 2.06250000e-04 5.03891109e-05
R C23t6 = 3.50000000e-04 4.78713554e-05
R C23t7 = 7.43750000e-04 1.28442189e-04
R C23t8 = 2.00625000e-03 9.80938114e-05
R C23t9 = 5.04375000e-03 4.21724510e-04

R C24t0 = 4.86250000e-03 1.88331490e-04
R C24t1 = 3.08750000e-03 1.74553001e-04
R C24t2 = 1.51875000e-03 1.59548517e-04
R C24t3 = 6.18750000e-04 1.33219352e-04
R C24t4 = 1.62500000e-04 6.80838943e-05
R C24t5 = 2.00000000e-04 5.68257571e-05
R C24t6 = 4.25000000e-04 5.10310363e-05
R C24t7 = 7.75000000e-04 1.12268280e-04
R C24t8 = 1.55000000e-03 5.86301970e-05
R C24t9 = 3.06875000e-03 1.69980085e-04

R C25t0 = 3.07500000e-03 1.83143841e-04
R C25t1 = 3.25625000e-03 2.50909803e-04
R C25t2 = 1.50625000e-03 7.24389110e-05
R C25t3 = 9.18750000e-04 7.99576711e-05
R C25t4 = 3.56250000e-04 2.95363477e-05
R C25t5 = 4.43750000e-04 8.25220930e-05
R C25t6 = 5.25000000e-04 7.43023104e-05
R C25t7 = 7.31250000e-04 8.56196775e-05
R C25t8 = 1.69375000e-03 1.64372227e-04
R C25t9 = 3.27500000e-03 7.43023104e-05

R C26t0 = 1.87500000e-03 1.76776695e-05
R C26t1 = 2.05000000e-03 1.15018115e-04
R C26t2 = 1.10000000e-03 1.25415975e-04
R C26t3 = 7.12500000e-04 6.33278506e-05
R C26t4 = 3.50000000e-04 5.68257571e-05
R C26t5 = 2.12500000e-04 6.80838943e-05
R C26t6 = 2.87500000e-04 1.61374306e-05
R C26t7 = 5.81250000e-04 7.38629079e-05
R C26t8 = 1.08125000e-03 8.50091907e-05
R C26t9 = 2.02500000e-03 3.67990036e-05

R C27t0 = 1.06250000e-03 1.17482268e-04
R C27t1 = 1.76875000e-03 1.64372227e-04
R C27t2 = 1.26875000e-03 4.37500000e-05
R C27t3 = 7.12500000e-04 4.84122918e-05
R C27t4 = 3.62500000e-04 1.61374306e-05
R C27t5 = 2.93750000e-04 5.43666181e-05
R C27t6 = 2.93750000e-04 6.95034472e-05
R C27t7 = 7.00000000e-04 8.16496581e-05
R C27t8 = 1.36250000e-03 1.04333200e-04
R C27t9 = 1.43125000e-03 1.93211618e-04

R C28t0 = 6.12500000e-04 9.15719207e-05
R C28t1 = 1.28750000e-03 1.32876823e-04
R C28t2 = 1.17500000e-03 1.03581691e-04
R C28t3 = 3.87500000e-04 8.50857411e-05
R C28t4 = 2.50000000e-04 7.14434508e-05
R C28t5 = 1.81250000e-04 7.93036096e-05
R C28t6 = 1.87500000e-04 8.75000000e-05
R C28t7 = 5.06250000e-04 1.09151557e-04
R C28t8 = 8.25000000e-04 1.17703724e-04
R C28t9 = 1.10000000e-03 1.16368667e-04

R C29t0 = 8.56250000e-04 8.68277749e-05
R C29t1 = 1.58125000e-03 1.26809815e-04
R C29t2 = 1.44375000e-03 1.30054075e-04
R C29t3 = 6.37500000e-04 6.57488910e-05
R C29t4 = 3.18750000e-04 6.79882036e-05
R C29t5 = 2.75000000e-04 1.05079335e-04
R C29t6 = 3.50000000e-04 3.67990036e-05
R C29t7 = 5.68750000e-04 1.12442115e-04
R C29t8 = 1.16250000e-03 1.74851127e-04
R C29t9 = 1.63125000e-03 6.64384113e-05

R C30t0 = 1.58125000e-03 2.95363477e-05
R C30t1 = 1.91875000e-03 8.68277749e-05
R C30t2 = 1.31875000e-03 1.59548517e-04
R C30t3 = 4.12500000e-04 3.88640794e-05
R C30t4 = 2.68750000e-04 6.15553613e-05
R C30t5 = 2.75000000e-04 5.10310363e-05
R C30t6 = 3.50000000e-04 3.95284708e-05
R C30t7 = 3.50000000e-04 5.68257571e-05
R C30t8 = 1.23750000e-03 1.78389789e-04
R C30t9 = 1.96250000e-03 2.35075343e-04

R C31t0 = 3.05625000e-03 1.05265042e-04
R C31t1 = 3.68125000e-03 1.65004735e-04
R C31t2 = 1.71875000e-03 8.50091907e-05
R C31t3 = 7.37500000e-04 5.63656219e-05
R C31t4 = 2.75000000e-04 3.67990036e-05
R C31t5 = 2.75000000e-04 7.77281588e-05
R C31t6 = 4.18750000e-04 1.44111863e-04
R C31t7 = 7.56250000e-04 8.56196775e-05
R C31t8 = 1.85625000e-03 1.32827818e-04
R C31t9 = 3.54375000e-03 1.30852573e-04

R C32t0 = 2.21875000e-03 1.16088598e-04
R C32t1 = 2.83750000e-03 2.24188351e-04
R C32t2 = 1.95625000e-03 3.73660803e-04
R C32t3 = 8.06250000e-04 1.36692706e-04
R C32t4 = 2.31250000e-04 4.71864652e-05
R C32t5 = 2.12500000e-04 4.73242362e-05
R C32t6 = 4.87500000e-04 1.05326872e-04
R C32t7 = 7.31250000e-04 1.19187790e-04
R C32t8 = 1.50000000e-03 9.07147544e-05
R C32t9 = 2.51250000e-03 1.70934929e-04

R C33t0 = 2.03125000e-03 1.35160013e-04
R C33t1 = 2.02500000e-03 1.66145017e-04
R C33t2 = 1.23125000e-03 2.77169473e-05
R C33t3 = 7.93750000e-04 1.00713600e-04
R C33t4 = 3.81250000e-04 6.32249621e-05
R C33t5 = 1.75000000e-04 5.68257571e-05
R C33t6 = 2.00000000e-04 2.70030862e-05
R C33t7 = 3.68750000e-04 7.79790303e-05
R C33t8 = 1.08125000e-03 4.82776259e-05
R C33t9 = 2.30625000e-03 2.10746441e-04

R C34t0 = 1.07500000e-03 6.69265767e-05
R C34t1 = 1.43125000e-03 5.62500000e-05
R C34t2 = 1.62500000e-03 7.77281588e-05
R C34t3 = 7.56250000e-04 1.18310591e-04
R C34t4 = 4.93750000e-04 8.31508418e-05
R C34t5 = 1.75000000e-04 5.10310363e-05
R C34t6 = 3.75000000e-04 4.33012702e-05
R C34t7 = 7.68750000e-04 5.03891109e-05
R C34t8 = 1.25000000e-03 1.06066017e-04
R C34t9 = 1.78750000e-03 1.08733236e-04

R C35t0 = 5.25000000e-04 6.45497224e-05
R C35t1 = 1.15000000e-03 1.43976271e-04
R C35t2 = 1.14375000e-03 8.06064255e-05
R C35t3 = 6.25000000e-04 1.22048488e-04
R C35t4 = 2.43750000e-04 4.13004742e-05
R C35t5 = 2.68750000e-04 8.56196775e-05
R C35t6 = 3.25000000e-04 6.20819351e-05
R C35t7 = 4.93750000e-04 7.59488589e-05
R C35t8 = 1.18750000e-03 1.39381072e-04
R C35t9 = 1.20625000e-03 7.38629079e-05

R C36t0 = 4.06250000e-04 1.08193018e-04
R C36t1 = 1.11875000e-03 7.59488589e-05
R C36t2 = 1.11250000e-03 2.57087048e-04
R C36t3 = 5.31250000e-04 8.18885167e-05
R C36t4 = 3.31250000e-04 9.43039191e-05
R C36t5 = 3.68750000e-04 7.66315590e-05
R C36t6 = 3.87500000e-04 4.14578099e-05
R C36t7 = 5.00000000e-04 1.48954691e-04
R C36t8 = 1.02500000e-03 5.86301970e-05
R C36t9 = 1.08750000e-03 9.81601582e-05

R C37t0 = 5.43750000e-04 1.33609740e-04
R C37t1 = 1.10625000e-03 1.87187239e-04
R C37t2 = 9.56250000e-04 9.31927885e-05
R C37t3 = 4.62500000e-04 6.16610358e-05
R C37t4 = 3.12500000e-04 5.81843335e-05
R C37t5 = 2.37500000e-04 5.81843335e-05
R C37t6 = 2.75000000e-04 1.44337567e-05
R C37t7 = 3.43750000e-04 8.18885167e-05
R C37t8 = 9.12500000e-04 1.06800047e-04
R C37t9 = 1.15625000e-03 1.44111863e-04

R C38t0 = 9.56250000e-04 9.20682491e-05
R C38t1 = 1.72500000e-03 1.23743687e-04
R C38t2 = 1.40000000e-03 2.69064738e-04
R C38t3 = 5.62500000e-04 6.33278506e-05
R C38t4 = 2.93750000e-04 1.11977955e-04
R C38t5 = 3.43750000e-04 3.59035165e-05
R C38t6 = 3.37500000e-04 7.18070331e-05
R C38t7 = 6.81250000e-04 1.16088598e-04
R C38t8 = 1.18750000e-03 9.81601582e-05
R C38t9 = 1.59375000e-03 9.91500336e-05

R C39t0 = 1.57500000e-03 1.83428006e-04
R C39t1 = 2.33125000e-03 8.25220930e-05
R C39t2 = 1.45625000e-03 1.81250000e-04
R C39t3 = 6.81250000e-04 5.03891109e-05
R C39t4 = 1.87500000e-04 7.73923984e-05
R C39t5 = 8.75000000e-05 3.88640794e-05
R C39t6 = 2.75000000e-04 4.44878261e-05
R C39t7 = 5.75000000e-04 8.95591053e-05
R C39t8 = 1.45000000e-03 7.83953655e-05
R C39t9 = 2.38750000e-03 6.80838943e-05

R C40t0 = 5.03125000e-03 4.56135830e-04
R C40t1 = 3.45000000e-03 1.61051234e-04
R C40t2 = 1.70625000e-03 2.40523518e-04
R C40t3 = 6.00000000e-04 9.94778032e-05
R C40t4 = 2.87500000e-04 9.70931683e-05
R C40t5 = 2.18750000e-04 3.12500000e-05
R C40t6 = 2.87500000e-04 5.54338946e-05
R C40t7 = 7.18750000e-04 1.21781481e-04
R C40t8 = 1.50000000e-03 1.39567785e-04
R C40t9 = 3.13750000e-03 3.14659207e-04

R C41t0 = 2.88750000e-03 3.81540190e-04
R C41t1 = 3.22500000e-03 3.34009730e-04
R C41t2 = 1.78125000e-03 2.42034562e-04
R C41t3 = 8.25000000e-04 1.12268280e-04
R C41t4 = 4.18750000e-04 5.71684281e-05
R C41t5 = 1.43750000e-04 5.24156068e-05
R C41t6 = 3.56250000e-04 8.25220930e-05
R C41t7 = 5.68750000e-04 5.43666181e-05
R C41t8 = 1.63750000e-03 1.76038585e-04
R C41t9 = 3.23125000e-03 1.20058579e-04

R C42t0 = 1.91875000e-03 2.24391538e-04
R C42t1 = 2.27500000e-03 1.70477271e-04
R C42t2 = 1.33750000e-03 2.11763429e-04
R C42t3 = 6.62500000e-04 3.30718914e-05
R C42t4 = 3.06250000e-04 7.99576711e-05
R C42t5 = 1.50000000e-04 3.53553391e-05
R C42t6 = 3.50000000e-04 4.67707173e-05
R C42t7 = 5.50000000e-04 4.89472505e-05
R C42t8 = 1.21250000e-03 1.33268213e-04
R C42t9 = 2.14375000e-03 1.91587393e-04

R C43t0 = 8.06250000e-04 1.28847051e-04
R C43t1 = 1.51875000e-03 1.30453935e-04
R C43t2 = 1.09375000e-03 9.26322253e-05
R C43t3 = 6.50000000e-04 5.86301970e-05
R C43t4 = 5.50000000e-04 1.02062073e-04
R C43t5 = 2.62500000e-04 5.63656219e-05
R C43t6 = 4.18750000e-04 6.48515934e-05
R C43t7 = 8.06250000e-04 2.39438362e-04
R C43t8 = 1.18125000e-03 4.71864652e-05
R C43t9 = 1.30625000e-03 1.27628612e-04

R C44t0 = 5.68750000e-04 5.62500000e-05
R C44t1 = 1.02500000e-03 1.72904116e-04
R C44t2 = 8.18750000e-04 1.57246820e-04
R C44t3 = 4.56250000e-04 1.31250000e-04
R C44t4 = 3.31250000e-04 7.73082305e-05
R C44t5 = 1.75000000e-04 3.38501600e-05
R C44t6 = 3.00000000e-04 7.70551750e-05
R C44t7 = 5.37500000e-04 8.44713956e-05
R C44t8 = 9.68750000e-04 5.71684281e-05
R C44t9 = 1.22500000e-03 7.14434508e-05

R C45t0 = 6.12500000e-04 5.81843335e-05
R C45t1 = 1.37500000e-03 8.35414069e-05
R C45t2 = 1.06250000e-03 7.18070331e-05
R C45t3 = 5.87500000e-04 1.58935259e-04
R C45t4 = 3.06250000e-04 2.57694102e-05
R C45t5 = 3.31250000e-04 6.23957464e-05
R C45t6 = 3.56250000e-04 9.48546036e-05
R C45t7 = 6.50000000e-04 1.00519484e-04
R C45t8 = 1.00625000e-03 3.59035165e-05
R C45t9 = 1.47500000e-03 2.00779730e-04

R C46t0 = 1.53750000e-03 1.28086885e-04
R C46t1 = 1.80000000e-03 1.59426054e-04
R C46t2 = 1.37500000e-03 2.03357239e-04
R C46t3 = 6.87500000e-04 1.71239355e-04
R C46t4 = 2.56250000e-04 9.59464912e-05
R C46t5 = 1.87500000e-04 2.97559518e-05
R C46t6 = 2.75000000e-04 1.76776695e-05
R C46t7 = 6.75000000e-04 9.40965816e-05
R C46t8 = 8.18750000e-04 1.61817477e-04
R C46t9 = 1.82500000e-03 1.01550480e-04

R C47t0 = 2.98125000e-03 7.38629079e-05
R C47t1 = 3.10000000e-03 2.05649378e-04
R C47t2 = 1.74375000e-03 2.51945555e-04
R C47t3 = 7.43750000e-04 1.53560181e-04
R C47t4 = 3.56250000e-04 6.40434423e-05
R C47t5 = 2.00000000e-04 6.20819351e-05
R C47t6 = 3.62500000e-04 7.39509973e-05
R C47t7 = 8.43750000e-04 5.80723328e-05
R C47t8 = 1.80000000e-03 1.30304131e-04
R C47t9 = 3.21875000e-03 3.53018974e-04

R C48t0 = 1.60375000e-02 4.17145558e-04
R C48t1 = 7.30000000e-03 2.83394601e-04
R C48t2 = 2.20625000e-03 1.30453935e-04
R C48t3 = 8.00000000e-04 7.77281588e-05
R C48t4 = 3.93750000e-04 8.68277749e-05
R C48t5 = 2.81250000e-04 7.31543744e-05
R C48t6 = 3.18750000e-04 8.37748719e-05
R C48t7 = 9.68750000e-04 1.81823804e-04
R C48t8 = 2.49375000e-03 1.00713600e-04
R C48t9 = 6.78750000e-03 3.37654286e-04

R C49t0 = 9.68750000e-03 3.46785837e-04
R C49t1 = 4.63750000e-03 3.12333289e-04
R C49t2 = 1.65000000e-03 9.18558654e-05
R C49t3 = 8.06250000e-04 1.56582979e-04
R C49t4 = 3.00000000e-04 1.44337567e-05
R C49t5 = 1.75000000e-04 4.20812706e-05
R C49t6 = 2.93750000e-04 4.82776259e-05
R C49t7 = 6.31250000e-04 7.24389110e-05
R C49t8 = 1.71875000e-03 1.72715747e-04
R C49t9 = 4.59375000e-03 7.99576711e-05

R C50t0 = 3.90000000e-03 3.89845055e-04
R C50t1 = 4.08750000e-03 2.16386036e-04
R C50t2 = 1.81875000e-03 2.63069818e-04
R C50t3 = 7.12500000e-04 9.70931683e-05
R C50t4 = 3.37500000e-04 8.69027234e-05
R C50t5 = 2.75000000e-04 4.33012702e-05
R C50t6 = 2.75000000e-04 6.84653197e-05
R C50t7 = 9.18750000e-04 3.59035165e-05
R C50t8 = 1.69375000e-03 1.25571610e-04
R C50t9 = 3.59375000e-03 1.74515699e-04

R C51t0 = 1.58750000e-03 1.48077964e-04
R C51t1 = 1.87500000e-03 9.29829734e-05
R C51t2 = 1.41250000e-03 4.14578099e-05
R C51t3 = 5.56250000e-04 1.29652982e-04
R C51t4 = 2.75000000e-04 4.44878261e-05
R C51t5 = 1.68750000e-04 4.93446637e-05
R C51t6 = 2.87500000e-04 6.80838943e-05
R C51t7 = 6.81250000e-04 8.91948943e-05
R C51t8 = 1.25625000e-03 1.30852573e-04
R C51t9 = 2.36875000e-03 1.74515699e-04

R C52t0 = 9.81250000e-04 1.43023527e-04
R C52t1 = 1.61875000e-03 1.14734748e-04
R C52t2 = 1.23125000e-03 6.87500000e-05
