C This is dla.cc ver.2.0.5

I N_PROC = 1
P D       =            2
P L       =            8      8
P BETA    =      10.0000000000000000
P NSET    =            4
P NPRE    =         1000
P NTHERM  =          100
P NDECOR  =          100
P NMCS    =          100
P SEED    =    198212240
P NSEGMAX =       100000
P NVERMAX =       100000
P BETA    = 10.000000000000
P NTAU    =           10
P NCYC    =           99
P ALGFILE = algorithm.xml
P LATFILE = lattice.xml
P WVFILE = wv.xml
P DISPFILE  = disp.xml
P OUTFILE    = res_8.dat
P CFOUTFILE  = cf_8.dat
P SFOUTFILE  = sf_8.dat
P CKOUTFILE  = ck_8.dat
P SIMULATIONTIME   =     0.000000
R C0t0 = 1.60355469e+01 8.79557051e-03
R C0t1 = 1.60355469e+01 8.79557051e-03
R C0t2 = 1.60355469e+01 8.79557051e-03
R C0t3 = 1.60355469e+01 8.79557051e-03
R C0t4 = 1.60355469e+01 8.79557051e-03
R C0t5 = 1.60355469e+01 8.79557051e-03
R C0t6 = 1.60355469e+01 8.79557051e-03
R C0t7 = 1.60355469e+01 8.79557051e-03
R C0t8 = 1.60355469e+01 8.79557051e-03
R C0t9 = 1.60355469e+01 8.79557051e-03

R C1t0 = 4.69218750e-02 1.82825854e-03
R C1t1 = -3.59375000e-04 7.69759246e-04
R C1t2 = -1.56250000e-04 1.12550625e-03
R C1t3 = 5.93750000e-04 7.89436277e-04
R C1t4 = -5.46875000e-04 1.26337248e-03
R C1t5 = 2.12500000e-03 1.37754263e-03
R C1t6 = -5.46875000e-04 1.26337248e-03
R C1t7 = 5.93750000e-04 7.89436277e-04
R C1t8 = -1.56250000e-04 1.12550625e-03
R C1t9 = -3.59375000e-04 7.69759246e-04

R C2t0 = 5.03281250e-02 1.72859397e-03
R C2t1 = 7.81250000e-05 1.32229111e-03
R C2t2 = 1.87500000e-04 8.73603797e-04
R C2t3 = 6.40625000e-04 4.11524256e-04
R C2t4 = -3.12500000e-04 3.21991282e-04
R C2t5 = 2.81250000e-04 8.42688375e-04
R C2t6 = -3.12500000e-04 3.21991282e-04
R C2t7 = 6.40625000e-04 4.11524256e-04
R C2t8 = 1.87500000e-04 8.73603797e-04
R C2t9 = 7.81250000e-05 1.32229111e-03

R C3t0 = 1.27900156e+01 2.17875876e-02
R C3t1 = 1.26692344e+01 2.37515984e-02
R C3t2 = 1.26720781e+01 2.30106424e-02
R C3t3 = 1.26660937e+01 2.40393524e-02
R C3t4 = 1.26709844e+01 2.55666399e-02
R C3t5 = 1.26706406e+01 2.23838819e-02
R C3t6 = 1.26709844e+01 2.55666399e-02
R C3t7 = 1.26660937e+01 2.40393524e-02
R C3t8 = 1.26720781e+01 2.30106424e-02
R C3t9 = 1.26692344e+01 2.37515984e-02

