-4.0 1.13281250e-02 3.52285137e-04
-2.0 1.62812500e-01 1.11766999e-03
0.0 2.69648438e-01 6.19687710e-04
2.0 3.68437500e-01 4.85800992e-04
2.5 4.99570313e-01 1.17187500e-04
3.0 5.00000000e-01 0.00000000e+00
6.0 5.00000000e-01 0.00000000e+00
9.0 5.00000000e-01 0.00000000e+00
9.5 5.00390625e-01 1.96610272e-04
10.0 6.31875000e-01 6.28246775e-04
12.0 7.28046875e-01 1.49597986e-04
14.0 8.37578125e-01 3.46461841e-04
