C This is dla.cc ver.2.0.5

I N_PROC = 1
P D       =            1
P L       =           32
P BETA    =       0.5714285714285714
P NSET    =            5
P NPRE    =         1000
P NTHERM  =         1000
P NDECOR  =         1000
P NMCS    =         1000
P SEED    =    198212240
P NSEGMAX =       100000
P NVERMAX =       100000
P BETA    = 0.571428571429
P NTAU    =           10
P NCYC    =           25
P ALGFILE = algorithm.xml
P LATFILE = lattice.xml
P WVFILE = wv.xml
P DISPFILE  = disp.xml
P OUTFILE    = res_1_13.dat
P CFOUTFILE  = cf_1_13.dat
P SFOUTFILE  = sf_1_13.dat
P CKOUTFILE  = ck_1_13.dat
P SIMULATIONTIME   =     0.000000
R C0t0 = 5.00420000e-01 3.28633535e-05
R C0t1 = 4.91620000e-01 2.33837550e-04
R C0t2 = 4.85256000e-01 3.23567613e-04
R C0t3 = 4.80748000e-01 5.26976280e-04
R C0t4 = 4.78360000e-01 4.74088599e-04
R C0t5 = 4.77520000e-01 4.04820948e-04
R C0t6 = 4.78328000e-01 4.42520056e-04
R C0t7 = 4.81076000e-01 5.10427272e-04
R C0t8 = 4.85540000e-01 3.31481523e-04
R C0t9 = 4.91896000e-01 2.82588039e-04

R C1t0 = 7.88560000e-02 7.98132821e-04
R C1t1 = 7.47960000e-02 6.61132362e-04
R C1t2 = 7.16600000e-02 6.93195499e-04
R C1t3 = 6.92880000e-02 5.26558639e-04
R C1t4 = 6.80120000e-02 5.58734284e-04
R C1t5 = 6.76600000e-02 4.96507805e-04
R C1t6 = 6.81800000e-02 4.52238875e-04
R C1t7 = 6.95120000e-02 4.83594872e-04
R C1t8 = 7.16920000e-02 5.53880854e-04
R C1t9 = 7.48800000e-02 6.56323091e-04

R C2t0 = 1.05440000e-02 2.62556661e-04
R C2t1 = 1.06200000e-02 2.77055951e-04
R C2t2 = 1.06200000e-02 2.52428208e-04
R C2t3 = 1.05640000e-02 2.31205536e-04
R C2t4 = 1.05320000e-02 2.36355664e-04
R C2t5 = 1.06120000e-02 2.37789823e-04
R C2t6 = 1.06520000e-02 2.29660619e-04
R C2t7 = 1.05440000e-02 2.66413213e-04
R C2t8 = 1.05240000e-02 2.75492287e-04
R C2t9 = 1.05320000e-02 2.39131763e-04

R C3t0 = 1.74000000e-03 5.93295879e-05
R C3t1 = 1.71600000e-03 6.64529909e-05
R C3t2 = 1.68400000e-03 4.62168800e-05
R C3t3 = 1.70400000e-03 4.30813185e-05
R C3t4 = 1.68400000e-03 3.65513338e-05
R C3t5 = 1.68800000e-03 3.49857114e-05
R C3t6 = 1.70000000e-03 5.83095189e-05
R C3t7 = 1.69200000e-03 6.77052435e-05
R C3t8 = 1.64000000e-03 5.83095189e-05
R C3t9 = 1.68800000e-03 5.23832034e-05

R C4t0 = 3.12000000e-04 2.41660919e-05
R C4t1 = 3.08000000e-04 2.15406592e-05
R C4t2 = 2.96000000e-04 2.31516738e-05
R C4t3 = 3.12000000e-04 2.41660919e-05
R C4t4 = 3.08000000e-04 2.15406592e-05
R C4t5 = 3.04000000e-04 1.93907194e-05
R C4t6 = 2.96000000e-04 2.78567766e-05
R C4t7 = 3.12000000e-04 2.93938769e-05
R C4t8 = 2.96000000e-04 2.48193473e-05
R C4t9 = 2.96000000e-04 2.22710575e-05

R C5t0 = 5.60000000e-05 1.72046505e-05
R C5t1 = 5.60000000e-05 1.72046505e-05
R C5t2 = 5.60000000e-05 1.72046505e-05
R C5t3 = 5.60000000e-05 1.72046505e-05
R C5t4 = 5.60000000e-05 1.72046505e-05
R C5t5 = 5.60000000e-05 1.72046505e-05
R C5t6 = 5.60000000e-05 1.72046505e-05
R C5t7 = 5.60000000e-05 1.72046505e-05
R C5t8 = 5.20000000e-05 1.85472370e-05
R C5t9 = 5.60000000e-05 1.72046505e-05

R C6t0 = 8.00000000e-06 4.89897949e-06
R C6t1 = 8.00000000e-06 4.89897949e-06
R C6t2 = 8.00000000e-06 4.89897949e-06
R C6t3 = 8.00000000e-06 4.89897949e-06
R C6t4 = 8.00000000e-06 4.89897949e-06
R C6t5 = 8.00000000e-06 4.89897949e-06
R C6t6 = 8.00000000e-06 4.89897949e-06
R C6t7 = 8.00000000e-06 4.89897949e-06
R C6t8 = 8.00000000e-06 4.89897949e-06
R C6t9 = 8.00000000e-06 4.89897949e-06

R C7t0 = 0.00000000e+00 0.00000000e+00
R C7t1 = 0.00000000e+00 0.00000000e+00
R C7t2 = 0.00000000e+00 0.00000000e+00
R C7t3 = 0.00000000e+00 0.00000000e+00
R C7t4 = 0.00000000e+00 0.00000000e+00
R C7t5 = 0.00000000e+00 0.00000000e+00
R C7t6 = 0.00000000e+00 0.00000000e+00
R C7t7 = 0.00000000e+00 0.00000000e+00
R C7t8 = 0.00000000e+00 0.00000000e+00
R C7t9 = 0.00000000e+00 0.00000000e+00

R C8t0 = 0.00000000e+00 0.00000000e+00
R C8t1 = 0.00000000e+00 0.00000000e+00
R C8t2 = 0.00000000e+00 0.00000000e+00
R C8t3 = 0.00000000e+00 0.00000000e+00
R C8t4 = 0.00000000e+00 0.00000000e+00
R C8t5 = 0.00000000e+00 0.00000000e+00
R C8t6 = 0.00000000e+00 0.00000000e+00
R C8t7 = 0.00000000e+00 0.00000000e+00
R C8t8 = 0.00000000e+00 0.00000000e+00
R C8t9 = 0.00000000e+00 0.00000000e+00

R C9t0 = 0.00000000e+00 0.00000000e+00
R C9t1 = 0.00000000e+00 0.00000000e+00
R C9t2 = 0.00000000e+00 0.00000000e+00
R C9t3 = 0.00000000e+00 0.00000000e+00
R C9t4 = 0.00000000e+00 0.00000000e+00
R C9t5 = 0.00000000e+00 0.00000000e+00
R C9t6 = 0.00000000e+00 0.00000000e+00
R C9t7 = 0.00000000e+00 0.00000000e+00
R C9t8 = 0.00000000e+00 0.00000000e+00
R C9t9 = 0.00000000e+00 0.00000000e+00

R C10t0 = 0.00000000e+00 0.00000000e+00
R C10t1 = 0.00000000e+00 0.00000000e+00
R C10t2 = 0.00000000e+00 0.00000000e+00
R C10t3 = 0.00000000e+00 0.00000000e+00
R C10t4 = 0.00000000e+00 0.00000000e+00
R C10t5 = 0.00000000e+00 0.00000000e+00
R C10t6 = 0.00000000e+00 0.00000000e+00
R C10t7 = 0.00000000e+00 0.00000000e+00
R C10t8 = 0.00000000e+00 0.00000000e+00
R C10t9 = 0.00000000e+00 0.00000000e+00

R C11t0 = 0.00000000e+00 0.00000000e+00
R C11t1 = 0.00000000e+00 0.00000000e+00
R C11t2 = 0.00000000e+00 0.00000000e+00
