0.05 2.66400000e-04 1.63136017e-04
0.1 1.25238667e-02 7.34525399e-04
0.2 5.68247333e-02 1.32822346e-03
0.3 9.34074000e-02 2.63513836e-03
0.4 1.16011983e-01 2.70718105e-03
0.5 1.28099680e-01 1.91885057e-03
0.6 1.44757289e-01 3.07690934e-03
0.7 1.52532524e-01 3.09256251e-03
0.8 1.64905675e-01 7.02485131e-03
0.9 1.59132815e-01 1.06256140e-03
1.0 1.73229380e-01 5.09738093e-03
1.25 1.73460853e-01 5.05850421e-03
1.5 1.73666796e-01 5.74151987e-03
1.75 1.75214720e-01 4.01009775e-03
2.0 1.59307620e-01 3.46017608e-03
