C This is dla.cc ver.2.0.5

I N_PROC = 1
P D       =            1
P L       =           32
P BETA    =       1.4285714285714286
P NSET    =            5
P NPRE    =         1000
P NTHERM  =         1000
P NDECOR  =         1000
P NMCS    =         1000
P SEED    =    198212240
P NSEGMAX =       100000
P NVERMAX =       100000
P BETA    = 1.428571428571
P NTAU    =           10
P NCYC    =           16
P ALGFILE = algorithm.xml
P LATFILE = lattice.xml
P WVFILE = wv.xml
P DISPFILE  = disp.xml
P OUTFILE    = res_2_7.dat
P CFOUTFILE  = cf_2_7.dat
P SFOUTFILE  = sf_2_7.dat
P CKOUTFILE  = ck_2_7.dat
P SIMULATIONTIME   =     0.000000
R C0t0 = 3.33993750e-01 1.44894897e-03
R C0t1 = 2.86818750e-01 1.68302068e-03
R C0t2 = 2.51956250e-01 1.97327357e-03
R C0t3 = 2.29462500e-01 1.48677109e-03
R C0t4 = 2.16212500e-01 1.39114808e-03
R C0t5 = 2.12212500e-01 1.40935075e-03
R C0t6 = 2.17950000e-01 9.71498118e-04
R C0t7 = 2.29375000e-01 1.47634340e-03
R C0t8 = 2.51300000e-01 2.17210206e-03
R C0t9 = 2.84443750e-01 2.16177734e-03

R C1t0 = 2.05681250e-01 1.54646143e-03
R C1t1 = 1.79950000e-01 1.87053113e-03
R C1t2 = 1.63487500e-01 1.31738674e-03
R C1t3 = 1.51625000e-01 1.31788331e-03
R C1t4 = 1.44043750e-01 1.63896047e-03
R C1t5 = 1.41756250e-01 1.40233483e-03
R C1t6 = 1.45131250e-01 1.63436006e-03
R C1t7 = 1.50981250e-01 1.71734602e-03
R C1t8 = 1.62693750e-01 1.50355698e-03
R C1t9 = 1.81556250e-01 1.35285433e-03

R C2t0 = 1.04843750e-01 6.24452886e-04
R C2t1 = 1.04243750e-01 8.07943957e-04
R C2t2 = 1.03325000e-01 3.04843710e-04
R C2t3 = 1.02756250e-01 8.54983096e-04
R C2t4 = 1.01818750e-01 9.84667615e-04
R C2t5 = 1.01068750e-01 8.89467450e-04
R C2t6 = 1.01343750e-01 8.84822104e-04
R C2t7 = 1.01262500e-01 8.35585498e-04
R C2t8 = 1.03181250e-01 7.68356098e-04
R C2t9 = 1.04937500e-01 7.15959256e-04

R C3t0 = 6.59625000e-02 3.13965315e-04
R C3t1 = 6.59125000e-02 4.83153702e-04
R C3t2 = 6.54812500e-02 4.67038542e-04
R C3t3 = 6.52875000e-02 5.56074410e-04
R C3t4 = 6.46750000e-02 5.34512044e-04
R C3t5 = 6.43312500e-02 4.52704546e-04
R C3t6 = 6.42250000e-02 4.76641899e-04
R C3t7 = 6.44125000e-02 6.63015719e-04
R C3t8 = 6.49500000e-02 3.46099922e-04
R C3t9 = 6.58937500e-02 1.98529752e-04

R C4t0 = 4.18250000e-02 2.62685946e-04
R C4t1 = 4.25250000e-02 2.88009060e-04
R C4t2 = 4.25375000e-02 2.69439522e-04
R C4t3 = 4.20312500e-02 4.85029799e-04
R C4t4 = 4.25562500e-02 4.79908846e-04
R C4t5 = 4.17812500e-02 5.45489316e-04
R C4t6 = 4.10750000e-02 7.60897394e-04
R C4t7 = 4.20062500e-02 7.16395600e-04
R C4t8 = 4.14062500e-02 4.07689756e-04
R C4t9 = 4.18375000e-02 6.09206708e-04

R C5t0 = 2.58250000e-02 4.52056931e-04
R C5t1 = 2.60062500e-02 5.10093435e-04
R C5t2 = 2.60312500e-02 7.77804904e-04
R C5t3 = 2.56250000e-02 8.20810861e-04
R C5t4 = 2.60000000e-02 8.10755338e-04
R C5t5 = 2.61500000e-02 6.45174395e-04
R C5t6 = 2.59062500e-02 5.22351953e-04
R C5t7 = 2.62812500e-02 5.70430210e-04
R C5t8 = 2.60375000e-02 4.75411006e-04
R C5t9 = 2.56750000e-02 5.25204573e-04

R C6t0 = 1.69250000e-02 4.27291616e-04
R C6t1 = 1.64500000e-02 3.62634673e-04
R C6t2 = 1.65250000e-02 4.72733077e-04
R C6t3 = 1.65062500e-02 2.57011065e-04
R C6t4 = 1.65500000e-02 3.44827856e-04
R C6t5 = 1.63750000e-02 2.43870163e-04
R C6t6 = 1.65562500e-02 2.16821859e-04
R C6t7 = 1.66687500e-02 3.93625973e-04
R C6t8 = 1.64875000e-02 3.01299270e-04
R C6t9 = 1.69687500e-02 2.58639771e-04

R C7t0 = 1.04187500e-02 3.83064330e-04
R C7t1 = 1.06125000e-02 4.28546781e-04
R C7t2 = 1.04000000e-02 5.29998526e-04
R C7t3 = 1.07000000e-02 4.29798281e-04
R C7t4 = 1.06312500e-02 4.21052439e-04
R C7t5 = 1.04437500e-02 3.53332351e-04
R C7t6 = 1.06062500e-02 4.26948658e-04
R C7t7 = 1.05250000e-02 2.50663183e-04
R C7t8 = 1.03875000e-02 2.58753019e-04
R C7t9 = 1.04375000e-02 2.52912720e-04

R C8t0 = 7.08750000e-03 1.62199241e-04
R C8t1 = 7.03125000e-03 1.69730945e-04
R C8t2 = 7.18125000e-03 2.32891136e-04
R C8t3 = 7.12500000e-03 1.86193364e-04
R C8t4 = 7.01250000e-03 1.88952706e-04
R C8t5 = 6.91250000e-03 2.39913721e-04
R C8t6 = 7.01250000e-03 1.86873955e-04
R C8t7 = 7.02500000e-03 1.39194109e-04
R C8t8 = 6.87500000e-03 9.73275719e-05
R C8t9 = 7.06250000e-03 2.37992910e-04

R C9t0 = 4.73125000e-03 1.46775232e-04
R C9t1 = 4.41250000e-03 2.15239692e-04
R C9t2 = 4.29375000e-03 2.10236102e-04
R C9t3 = 4.21875000e-03 1.97642354e-04
R C9t4 = 4.41250000e-03 2.36221890e-04
R C9t5 = 4.39375000e-03 2.57428692e-04
R C9t6 = 4.46250000e-03 2.33937091e-04
R C9t7 = 4.40000000e-03 2.01895316e-04
R C9t8 = 4.50625000e-03 1.50325168e-04
R C9t9 = 4.69375000e-03 1.81250000e-04

R C10t0 = 3.05000000e-03 2.07430335e-04
R C10t1 = 2.90625000e-03 2.41455547e-04
R C10t2 = 2.63750000e-03 3.12437494e-04
R C10t3 = 2.62500000e-03 2.97285900e-04
R C10t4 = 2.71250000e-03 2.12500000e-04
R C10t5 = 2.81250000e-03 2.02040373e-04
R C10t6 = 2.90625000e-03 2.43469390e-04
R C10t7 = 2.88750000e-03 2.88720237e-04
R C10t8 = 3.01250000e-03 2.10236102e-04
R C10t9 = 3.01250000e-03 1.96054839e-04

R C11t0 = 1.81875000e-03 1.00487095e-04
R C11t1 = 1.73125000e-03 1.23664743e-04
R C11t2 = 1.71875000e-03 1.31843894e-04
