C This is dla.cc ver.2.0.5

I N_PROC = 1
P D       =            1
P L       =           32
P BETA    =       5.0000000000000000
P NSET    =            5
P NPRE    =         1000
P NTHERM  =         1000
P NDECOR  =         1000
P NMCS    =         1000
P SEED    =    198212240
P NSEGMAX =       100000
P NVERMAX =       100000
P BETA    = 5.000000000000
P NTAU    =           10
P NCYC    =           16
P ALGFILE = algorithm.xml
P LATFILE = lattice.xml
P WVFILE = wv.xml
P DISPFILE  = disp.xml
P OUTFILE    = res_2_2.dat
P CFOUTFILE  = cf_2_2.dat
P SFOUTFILE  = sf_2_2.dat
P CKOUTFILE  = ck_2_2.dat
P SIMULATIONTIME   =     0.000000
R C0t0 = 3.34662500e-01 1.19325906e-03
R C0t1 = 1.80875000e-01 1.10299663e-03
R C0t2 = 1.18637500e-01 1.68145909e-03
R C0t3 = 9.07875000e-02 1.45694726e-03
R C0t4 = 7.64375000e-02 4.54899542e-04
R C0t5 = 7.22625000e-02 1.03538942e-03
R C0t6 = 7.57750000e-02 8.69704961e-04
R C0t7 = 9.01625000e-02 3.73224966e-04
R C0t8 = 1.20000000e-01 1.22645800e-03
R C0t9 = 1.84062500e-01 1.92670886e-03

R C1t0 = 2.29306250e-01 1.06957205e-03
R C1t1 = 1.48606250e-01 2.32661654e-03
R C1t2 = 1.07537500e-01 1.50277738e-03
R C1t3 = 8.32437500e-02 1.05961926e-03
R C1t4 = 7.20125000e-02 1.48930432e-03
R C1t5 = 6.92125000e-02 5.81065159e-04
R C1t6 = 7.17437500e-02 6.06877896e-04
R C1t7 = 8.30000000e-02 8.21643266e-04
R C1t8 = 1.06025000e-01 1.02557149e-03
R C1t9 = 1.48381250e-01 8.38199335e-04

R C2t0 = 1.24531250e-01 1.24385207e-03
R C2t1 = 1.12293750e-01 1.69562857e-03
R C2t2 = 9.06437500e-02 1.51272596e-03
R C2t3 = 7.70750000e-02 1.06459353e-03
R C2t4 = 6.85250000e-02 1.08232425e-03
R C2t5 = 6.47750000e-02 4.22441749e-04
R C2t6 = 6.75375000e-02 9.95173901e-04
R C2t7 = 7.60375000e-02 9.87687878e-04
R C2t8 = 9.13750000e-02 9.76281209e-04
R C2t9 = 1.10575000e-01 1.06587699e-03

R C3t0 = 9.51562500e-02 1.75465341e-03
R C3t1 = 8.81312500e-02 1.16911759e-03
R C3t2 = 7.60125000e-02 1.48536480e-03
R C3t3 = 6.63625000e-02 8.97892498e-04
R C3t4 = 5.91562500e-02 6.54834784e-04
R C3t5 = 5.67875000e-02 7.94598464e-04
R C3t6 = 5.99062500e-02 7.73587422e-04
R C3t7 = 6.64062500e-02 9.99560450e-04
R C3t8 = 7.54375000e-02 6.97862249e-04
R C3t9 = 8.71000000e-02 1.45392787e-03

R C4t0 = 6.92937500e-02 9.19493747e-04
R C4t1 = 6.77812500e-02 1.30301633e-03
R C4t2 = 6.21062500e-02 1.89127313e-03
R C4t3 = 5.60437500e-02 1.18101023e-03
R C4t4 = 5.33250000e-02 1.09167661e-03
R C4t5 = 5.19875000e-02 7.62307865e-04
R C4t6 = 5.23062500e-02 1.15258710e-03
R C4t7 = 5.57000000e-02 7.75642375e-04
R C4t8 = 6.15500000e-02 9.22462736e-04
R C4t9 = 6.61250000e-02 1.07905304e-03

R C5t0 = 5.60312500e-02 6.90193587e-04
R C5t1 = 5.48500000e-02 1.36600038e-03
R C5t2 = 5.26625000e-02 1.48404273e-03
R C5t3 = 4.78562500e-02 1.27078808e-03
R C5t4 = 4.51375000e-02 1.33498595e-03
R C5t5 = 4.53875000e-02 1.14430485e-03
R C5t6 = 4.52062500e-02 8.85241404e-04
R C5t7 = 4.73375000e-02 9.45765646e-04
R C5t8 = 5.05625000e-02 8.42707690e-04
R C5t9 = 5.36187500e-02 7.90532356e-04

R C6t0 = 4.46062500e-02 5.95195609e-04
R C6t1 = 4.40750000e-02 6.12420275e-04
R C6t2 = 4.23750000e-02 6.49443873e-04
R C6t3 = 4.06062500e-02 1.02776875e-03
R C6t4 = 3.84187500e-02 1.02510480e-03
R C6t5 = 3.79875000e-02 6.34120947e-04
R C6t6 = 3.83750000e-02 5.85968749e-04
R C6t7 = 4.04625000e-02 8.51205487e-04
R C6t8 = 4.29437500e-02 1.15470336e-03
R C6t9 = 4.38937500e-02 7.41132474e-04

R C7t0 = 3.64250000e-02 7.24878761e-04
R C7t1 = 3.60625000e-02 9.22960166e-04
R C7t2 = 3.48375000e-02 7.06927220e-04
R C7t3 = 3.33812500e-02 4.16622393e-04
R C7t4 = 3.24000000e-02 4.02191264e-04
R C7t5 = 3.27375000e-02 6.06169453e-04
R C7t6 = 3.28937500e-02 2.87194131e-04
R C7t7 = 3.36437500e-02 5.50088771e-04
R C7t8 = 3.46812500e-02 3.95951189e-04
R C7t9 = 3.53437500e-02 1.01280859e-03

R C8t0 = 2.96875000e-02 7.31143155e-04
R C8t1 = 2.89500000e-02 7.17022380e-04
R C8t2 = 2.84250000e-02 1.13156073e-03
R C8t3 = 2.80000000e-02 4.73207968e-04
R C8t4 = 2.73125000e-02 6.60773103e-04
R C8t5 = 2.68937500e-02 8.06140981e-04
R C8t6 = 2.76125000e-02 1.00168803e-03
R C8t7 = 2.89500000e-02 9.35758800e-04
R C8t8 = 2.96437500e-02 6.65896365e-04
R C8t9 = 2.95625000e-02 5.94571800e-04

R C9t0 = 2.51125000e-02 9.26634957e-04
R C9t1 = 2.52687500e-02 4.16997265e-04
R C9t2 = 2.38625000e-02 4.54963941e-04
R C9t3 = 2.35187500e-02 3.55014304e-04
R C9t4 = 2.25812500e-02 3.74035217e-04
R C9t5 = 2.26437500e-02 3.99535864e-04
R C9t6 = 2.35125000e-02 6.37653168e-04
R C9t7 = 2.38625000e-02 8.33420568e-04
R C9t8 = 2.48375000e-02 7.51781738e-04
R C9t9 = 2.49750000e-02 9.34286158e-04

R C10t0 = 2.13937500e-02 6.69406804e-04
R C10t1 = 2.13875000e-02 3.21222032e-04
R C10t2 = 2.07875000e-02 5.60708954e-04
R C10t3 = 2.01812500e-02 6.50150223e-04
R C10t4 = 2.05062500e-02 4.44739214e-04
R C10t5 = 2.04937500e-02 4.67122174e-04
R C10t6 = 2.04500000e-02 7.93257721e-04
R C10t7 = 2.06250000e-02 8.85869982e-04
R C10t8 = 2.10312500e-02 7.85053243e-04
R C10t9 = 2.12875000e-02 1.08902551e-03

R C11t0 = 1.80062500e-02 9.70834451e-04
R C11t1 = 1.86375000e-02 4.53351237e-04
R C11t2 = 1.82750000e-02 4.87279598e-04
