C This is dla.cc ver.2.0.5

I N_PROC = 1
P D       =            1
P L       =           32
P BETA    =       5.0000000000000000
P NSET    =            5
P NPRE    =         1000
P NTHERM  =         1000
P NDECOR  =         1000
P NMCS    =         1000
P SEED    =    198212240
P NSEGMAX =       100000
P NVERMAX =       100000
P BETA    = 5.000000000000
P NTAU    =           10
P NCYC    =           14
P ALGFILE = algorithm.xml
P LATFILE = lattice.xml
P WVFILE = wv.xml
P DISPFILE  = disp.xml
P OUTFILE    = res_1_2.dat
P CFOUTFILE  = cf_1_2.dat
P SFOUTFILE  = sf_1_2.dat
P CKOUTFILE  = ck_1_2.dat
P SIMULATIONTIME   =     0.000000
R C0t0 = 5.00028571e-01 1.74963563e-05
R C0t1 = 2.99421429e-01 7.67267215e-04
R C0t2 = 2.03400000e-01 6.51470080e-04
R C0t3 = 1.55350000e-01 5.11899225e-04
R C0t4 = 1.32164286e-01 8.19454149e-04
R C0t5 = 1.25928571e-01 4.87470564e-04
R C0t6 = 1.32235714e-01 7.97124936e-04
R C0t7 = 1.56092857e-01 4.83345062e-04
R C0t8 = 2.03385714e-01 7.78571429e-04
R C0t9 = 3.01164286e-01 1.30748434e-03

R C1t0 = 2.86842857e-01 6.96437729e-04
R C1t1 = 1.85485714e-01 5.69931074e-04
R C1t2 = 1.36807143e-01 8.77772575e-04
R C1t3 = 1.11585714e-01 5.31363283e-04
R C1t4 = 9.80928571e-02 8.33651300e-04
R C1t5 = 9.51928571e-02 5.03381423e-04
R C1t6 = 9.81928571e-02 9.04396856e-04
R C1t7 = 1.11007143e-01 8.23708017e-04
R C1t8 = 1.36078571e-01 1.03426006e-03
R C1t9 = 1.86528571e-01 8.66054860e-04

R C2t0 = 1.13500000e-01 6.39874031e-04
R C2t1 = 1.09542857e-01 5.47186682e-04
R C2t2 = 1.02214286e-01 3.51382111e-04
R C2t3 = 9.54142857e-02 3.70913104e-04
R C2t4 = 9.04714286e-02 3.38702506e-04
R C2t5 = 8.91500000e-02 6.58964865e-04
R C2t6 = 9.01714286e-02 7.58152965e-04
R C2t7 = 9.51928571e-02 4.83345062e-04
R C2t8 = 1.02085714e-01 6.80504765e-04
R C2t9 = 1.09285714e-01 7.62732066e-04

R C3t0 = 8.09285714e-02 7.29043964e-04
R C3t1 = 7.69571429e-02 6.59448595e-04
R C3t2 = 7.11428571e-02 6.09030678e-04
R C3t3 = 6.63428571e-02 5.57142857e-04
R C3t4 = 6.33571429e-02 4.09392282e-04
R C3t5 = 6.14857143e-02 6.39136056e-04
R C3t6 = 6.28357143e-02 4.26123964e-04
R C3t7 = 6.69071429e-02 5.42410531e-04
R C3t8 = 7.15714286e-02 5.70423223e-04
R C3t9 = 7.72285714e-02 1.22446365e-03

R C4t0 = 5.06785714e-02 3.16429378e-04
R C4t1 = 5.03928571e-02 3.44230879e-04
R C4t2 = 5.01714286e-02 3.24862608e-04
R C4t3 = 5.00000000e-02 3.84986085e-04
R C4t4 = 4.92214286e-02 4.60063217e-04
R C4t5 = 4.85357143e-02 5.14211304e-04
R C4t6 = 4.88928571e-02 7.42736941e-04
R C4t7 = 4.97071429e-02 9.11757106e-04
R C4t8 = 4.99857143e-02 4.15361903e-04
R C4t9 = 5.00500000e-02 5.79584651e-04

R C5t0 = 3.69500000e-02 2.14464211e-04
R C5t1 = 3.73428571e-02 3.81758819e-04
R C5t2 = 3.63928571e-02 3.56248881e-04
R C5t3 = 3.55285714e-02 3.96637654e-04
R C5t4 = 3.46000000e-02 3.14488571e-04
R C5t5 = 3.44357143e-02 5.35880926e-04
R C5t6 = 3.43142857e-02 8.23088385e-04
R C5t7 = 3.52928571e-02 6.55374173e-04
R C5t8 = 3.59714286e-02 4.52092640e-04
R C5t9 = 3.63785714e-02 4.73345669e-04

R C6t0 = 2.54642857e-02 3.58746400e-04
R C6t1 = 2.56571429e-02 6.36636570e-04
R C6t2 = 2.56714286e-02 5.45084715e-04
R C6t3 = 2.56357143e-02 4.72374592e-04
R C6t4 = 2.58142857e-02 4.69123151e-04
R C6t5 = 2.55357143e-02 5.61066768e-04
R C6t6 = 2.56214286e-02 5.78042086e-04
R C6t7 = 2.58785714e-02 4.80300714e-04
R C6t8 = 2.55071429e-02 3.89498631e-04
R C6t9 = 2.54571429e-02 3.12454078e-04

R C7t0 = 1.82214286e-02 4.37467200e-04
R C7t1 = 1.79571429e-02 5.90464190e-04
R C7t2 = 1.81857143e-02 5.09651742e-04
R C7t3 = 1.78214286e-02 2.11288564e-04
R C7t4 = 1.79071429e-02 2.52437101e-04
R C7t5 = 1.76071429e-02 2.95156479e-04
R C7t6 = 1.79714286e-02 3.68290314e-04
R C7t7 = 1.82428571e-02 4.19304575e-04
R C7t8 = 1.83000000e-02 4.39967531e-04
R C7t9 = 1.84142857e-02 2.60151055e-04

R C8t0 = 1.28357143e-02 1.32480264e-04
R C8t1 = 1.28357143e-02 2.19170514e-04
R C8t2 = 1.32571429e-02 2.00890873e-04
R C8t3 = 1.30142857e-02 1.59958541e-04
R C8t4 = 1.28142857e-02 1.31901324e-04
R C8t5 = 1.26500000e-02 1.86399834e-04
R C8t6 = 1.26500000e-02 3.60413595e-04
R C8t7 = 1.29285714e-02 2.36362744e-04
R C8t8 = 1.32571429e-02 2.95242896e-04
R C8t9 = 1.29357143e-02 1.11460618e-04

R C9t0 = 9.59285714e-03 3.31200661e-05
R C9t1 = 9.53571429e-03 1.81054169e-04
R C9t2 = 9.82857143e-03 7.44023809e-05
R C9t3 = 9.64285714e-03 2.48207862e-04
R C9t4 = 9.51428571e-03 2.06587927e-04
R C9t5 = 9.51428571e-03 2.63802647e-04
R C9t6 = 9.47142857e-03 4.00478031e-04
R C9t7 = 9.27142857e-03 3.06102891e-04
R C9t8 = 9.60714286e-03 2.33102412e-04
R C9t9 = 9.61428571e-03 1.33343962e-04

R C10t0 = 6.71428571e-03 7.23159169e-05
R C10t1 = 6.92142857e-03 1.39879686e-04
R C10t2 = 6.93571429e-03 6.32858755e-05
R C10t3 = 6.75000000e-03 2.30073192e-04
R C10t4 = 6.68571429e-03 1.88441514e-04
R C10t5 = 6.86428571e-03 1.51270133e-04
R C10t6 = 6.82142857e-03 2.20736245e-04
R C10t7 = 6.82857143e-03 2.12912265e-04
R C10t8 = 6.61428571e-03 1.58275141e-04
R C10t9 = 6.67142857e-03 2.26834922e-04

R C11t0 = 4.82857143e-03 1.68804319e-04
R C11t1 = 4.99285714e-03 1.99616980e-04
R C11t2 = 5.05714286e-03 1.63116961e-04
